,Symbol
11646,LGCU.L
30096,LGEYX
3761,LGHL
3762,LGHLW
3763,LGI
29991,LGIEX
3764,LGIH
39915,LGIKX
31981,LGILX
40061,LGINX
43180,LGIQX
28431,LGIVX
3765,LGL
24607,LGLBF.PK
34863,LGLFX
40366,LGLUX
13355,LGLV
27830,LGLV.A
38449,LGMAX
39356,LGMAX
3766,LGMK
32729,LGMSX
3767,LGND
42259,LGNIX
3768,LGO
28302,LGOFX
22848,LGOV.L
35611,LGOVX
31884,LGPIX
27413,LGQI.DE
27421,LGQI.DU
27418,LGQI.F
27416,LGQI.HM
27419,LGQI.SG
24812,LGQM.DE
19264,LGQM.F
19696,LGQM.SG
16445,LGRA.L
16942,LGRA.MI
3769,LGVN
3770,LH
16926,LHEA.L
16557,LHEO.MI
40748,LHIAX
38765,LHVAX
37764,LHVAX
3771,LHX
40597,LHYAX
33378,LHYQX
37350,LHZ4.MU
3772,LI
17863,LI2674762.HM
30283,LIBIX
30955,LICCX
3773,LICN
32576,LICQX
39972,LICVX
3774,LICY
3775,LIDR
3776,LIDRW
41671,LIDRX
29184,LIEIX
30440,LIFCX
3777,LIFE
36076,LIFNX
41573,LIFTX
3778,LIFW
3779,LIFWW
3780,LIFWZ
29151,LIGAX
31857,LIGFX
44131,LIGQX
32226,LIHAX
3781,LII
3782,LILA
3783,LILAK
3784,LILM
3785,LILMW
16392,LIME.L
16397,LIME.MI
3786,LIN
3787,LINC
3788,LIND
36764,LINJX
3789,LINK
13871,LINP.L
29461,LINYX
3790,LION
40507,LIONGLOBALRM.SI
3791,LIPO
37591,LIQIX
3792,LIQT
34488,LIRTX
42156,LISAX
13089,LIT
17904,LIT.A
3793,LITB
37058,LITCX
3794,LITE
3795,LITM
10016,LIVCK15.MX
3796,LIVE
3797,LIVN
3798,LIXT
3799,LIXTW
16865,LJPY.L
3800,LKCO
3801,LKFN
9457,LKOR
3802,LKQ
35977,LKSAX
44376,LKSCX
17575,LKUU.L
17470,LKUW.L
3803,LL
37763,LLAIX
38764,LLAIX
3804,LLAP
33072,LLARX
16494,LLCT.L
16719,LLCT.MI
12135,LLDM
27835,LLDM.A
16572,LLEA.L
16535,LLEA.MI
9554,LLEM
27834,LLEM.A
17183,LLHO.L
16389,LLHO.MI
28323,LLINX
29605,LLLRX
28745,LLMRX
32137,LLPFX
9637,LLSC
27836,LLSC.A
38391,LLSCX
9636,LLSP
17753,LLSP.A
17088,LLST.L
16924,LLST.MI
32078,LLXB.HM
30382,LLXC.HM
3805,LLY
3806,LLYVA
3807,LLYVK
42962,LM51.DU
34356,LM53.BE
36641,LM54.SG
34242,LM59.MU
31546,LMAMX
42797,LMASX
3808,LMAT
3809,LMB
29287,LMBAX
36773,LMBBX
28546,LMBCX
9380,LMBS
29430,LMCBX
42247,LMCHX
37817,LMCKX
38822,LMCKX
43118,LMCLX
36121,LMCMX
30957,LMEIX
3810,LMFA
42851,LMFFX
28651,LMGAX
28791,LMGCX
34340,LMGIX
41085,LMGYX
30609,LMIIX
35969,LMINX
13354,LMLP
27837,LMLP.A
38893,LMLRX
37893,LMLRX
17795,LMMV.L
3811,LMND
3812,LMNR
30723,LMOOX
30731,LMOPX
28833,LMORX
39042,LMPEX
42772,LMPPX
43337,LMPRX
40839,LMQSX
36599,LMRIX
3813,LMT
35238,LMTIX
28865,LMVTX
42411,LMWDX
3814,LNC
3815,LNC^D
3816,LND
16934,LNEY.L
17101,LNEY.MI
32163,LNFIX
3817,LNG
16562,LNGA.L
10026,LNGA.MI
42005,LNGZX
16928,LNIK.L
16795,LNIK.MI
3818,LNKB
3819,LNN
16401,LNOK.L
16633,LNRG.L
17073,LNRG.MI
3820,LNSR
3821,LNT
3822,LNTH
3823,LNW
20911,LNY1.DE
11613,LNY1.F
27172,LNY2.DE
14217,LNY2.F
27241,LNY2.SG
27208,LNY4.BE
21650,LNY5.BE
42440,LNYBX
3824,LNZA
3825,LNZAW
16939,LNZD.L
3826,LOAN
3827,LOAR
3828,LOB
3829,LOBO
19467,LOCE.L
19577,LOCG.L
3830,LOCL
14348,LOCL.L
18907,LOCL.SW
3831,LOCO
3832,LODE
3833,LOGC
3834,LOGI
10380,LOIL.L
10772,LOIL.MI
3835,LOMA
37481,LONCROISSANC.TO
18300,LONG-ADEL-H.ST
18358,LONG-ADEL-S-H.ST
18446,LONG-BASMET-H.ST
18499,LONG-BASMET-S-H.S
18637,LONG-CHF-F-S.ST
10168,LONG-ENERGI-H.ST
18635,LONG-ENERGI-S-H.S
11315,LONG-EUR-D-S.ST
11819,LONG-EUR-F-S.ST
25445,LONG-GULD-H.ST
15588,LONG-KOPPAR-H.ST
18452,LONG-LIVS-H.ST
9765,LONG-LIVS-S-H.ST
25447,LONG-OLJA-H.ST
11378,LONG-SILVER-H.ST
11700,LONG-USD-D-S.ST
25465,LONG-USD-F-S.ST
22109,LONG-VETE-H.ST
34507,LONNAHIYDBDP.TO
34399,LONOCCINVMON.TO
3836,LOOP
3837,LOPE
3838,LOT
30365,LOTCX
3839,LOTWW
3840,LOVE
3841,LOW
7279,LOWC
27838,LOWC.A
32046,LOWCX
14213,LOWE.L
13537,LOWV.L
16154,LOWV.MI
21405,LOWV.SW
3842,LPA
28347,LPAUX
36061,LPBRX
43347,LPCKX
3843,LPCN
16584,LPET.L
16487,LPET.MI
3844,LPG
33746,LPHIX
32188,LPJE.HM
41756,LPJRX
3845,LPL
3846,LPLA
16797,LPLA.L
16919,LPLA.MI
16885,LPMT.L
16394,LPMT.MI
41151,LPNB.BE
23508,LPNE.HM
43445,LPREX
42030,LPRFX
3847,LPRO
33436,LPSAX
22570,LPSE5.MI
29147,LPSFX
39712,LPSGX
38608,LPSGX
3848,LPSN
29357,LPTAX
3849,LPTH
28871,LPTIX
3850,LPTV
3851,LPTX
30224,LPVIX
3852,LPX
32528,LPXIX
31086,LPXZX
40806,LQ3A.MU
20078,LQ3C.HM
43516,LQ3E.HM
32406,LQ3J.HM
32424,LQ6C.SG
27035,LQ7V.MU
9154,LQD
27839,LQD.A
20765,LQD.MX
3853,LQDA
11412,LQDA.AS
24219,LQDA.NX
19723,LQDE.L
24281,LQDE.MI
10768,LQDE.SW
24221,LQDEN.MX
19438,LQDG.L
9456,LQDH
27840,LQDH.A
24238,LQDH.AS
11352,LQDH.L
24271,LQDH.NX
10316,LQDH.SW
3854,LQDT
28316,LQISX
29269,LQLAX
42365,LQLCX
41602,LQNIX
12737,LQQ.PA
3855,LQR
37386,LQTVX
15344,LR13.HM
35328,LR1J.SG
15572,LR1W.HM
33698,LR1X.HM
3856,LRCX
3857,LRE
40920,LREIX
3858,LRFC
13583,LRGF
3859,LRHC
3860,LRMR
3861,LRN
36735,LROCX
28744,LRRAX
37046,LRRIX
43815,LRRSX
33624,LRSPX
37220,LRSTX
27153,LRX1.BE
26943,LRX1.DE
13626,LRX1.DU
27132,LRX1.F
14150,LRX1.HM
14989,LRX1.MU
13598,LRX1.SG
8772,LRX2.BE
8413,LRX2.DE
23366,LRX2.DU
8210,LRX2.F
23356,LRX2.HM
23389,LRX2.MU
23376,LRX2.SG
24906,LRX3.BE
3862,LSAK
29436,LSBDX
3863,LSBK
11014,LSC
17857,LSC.A
3864,LSCC
36384,LSCNX
35934,LSCVX
41438,LSCYX
28507,LSDFX
3865,LSDI
3866,LSEA
3867,LSEAW
16393,LSEK.L
3868,LSF
16480,LSFT.L
17000,LSFT.MI
35412,LSFYX
43614,LSGBX
32860,LSGLX
23099,LSICHA.SW
24970,LSICHI.SW
10632,LSIL.AS
17122,LSIL.L
16943,LSIL.MI
16379,LSIL.NX
32698,LSIMX
40234,LSIOX
14157,LSK2.BE
27142,LSK7.BE
12511,LSK7.DE
27170,LSK7.F
27842,LSK7.MU
27143,LSK7.SG
12620,LSK8.BE
25698,LSK8.DE
12509,LSK8.DU
12954,LSK8.F
27843,LSK8.HM
12736,LSK8.MU
27174,LSK8.SG
36848,LSMCX
41553,LSNAX
16518,LSOB.L
16448,LSOB.MI
33595,LSPAX
41461,LSPCX
3869,LSPD
27845,LSPU.L
27841,LSPX.L
38962,LSQSX
37958,LSQSX
36006,LSRIX
3870,LSTA
29802,LSTIX
9553,LSTK
27844,LSTK.A
41781,LSTOX
3871,LSTR
34209,LSTSX
16921,LSUG.L
10065,LSUG.MI
40585,LSVAX
40512,LSVBX
3872,LSXMA
3873,LSXMB
3874,LSXMK
16756,LSYO.L
16524,LSYO.MI
40495,LSZMX
26667,LTAM.AS
13536,LTAM.L
26753,LTAM.MI
26653,LTAM.NX
8671,LTAM.SW
35683,LTANX
43174,LTBBX
29451,LTBKX
3875,LTBR
3876,LTC
44109,LTCCX
42034,LTDCX
41587,LTEBX
28928,LTEKX
42645,LTFAX
28889,LTFCX
28332,LTFIX
41245,LTFPX
3877,LTH
42740,LTHKX
16443,LTIM.L
16749,LTIM.MI
31989,LTKIX
17716,LTL
27849,LTL.A
39705,LTLRX
38601,LTLRX
30485,LTLVX
8985,LTM.MC
13967,LTM.NX
8878,LTM.PA
28368,LTMDX
32444,LTMIX
30378,LTMKX
23594,LTML.L
13776,LTMP.PA
23722,LTMU.L
28992,LTMUX
22699,LTNG.L
32018,LTNYX
28706,LTPBX
30881,LTPKX
34825,LTPRX
13126,LTPZ
27846,LTPZ.A
17942,LTPZ.MX
31305,LTQCX
35202,LTQRX
29146,LTRGX
3878,LTRN
34178,LTRSX
3879,LTRX
3880,LTRY
3881,LTRYW
43573,LTSNX
39417,LTSRX
38510,LTSRX
27848,LTSTA-TEST
27847,LTSTA-TEST.A
36033,LTTAX
29339,LTTCX
43176,LTTMX
41278,LTTUX
34565,LTUBX
30392,LTUGX
32353,LTURX
33632,LTUSX
32136,LTVPX
31191,LTWAX
39916,LTWBX
40390,LTWVX
36501,LTXBX
3882,LU
25284,LU105558520.HM
27032,LU110588828.HM
16780,LU1181530.HM
24749,LU1208942.HM
24728,LU1208942.MU
24318,LU20406372.HM
10170,LU20406372.MU
24658,LU20698012.HM
11506,LU20698012.MU
26558,LU27564305.HM
19384,LU29862796.HM
23995,LU32858554.HM
27449,LU34577625.HM
8838,LU35714642.HM
17957,LU35781846.HM
16636,LU36364122.HM
16871,LU36364122.MU
16419,LU36364149.HM
17121,LU36364149.MU
19343,LU39217678.HM
17980,LU45555348.HM
11450,LU45929116.HM
27371,LU49867697.HM
27079,LU60551537.HM
13668,LU73178258.HM
27081,LU73178304.HM
37357,LU98.HM
30494,LU9B.DU
31140,LU9E.BE
35680,LU9K.BE
21488,LU9Q.MU
3883,LUCD
3884,LUCY
3885,LUCYW
13640,LUK2.L
3886,LULU
3887,LUMN
3888,LUMO
17906,LUMV.L
3889,LUNA
3890,LUNG
3891,LUNR
3892,LUNRW
28223,LUSA.MI
28834,LUSAX
10108,LUSC.L
28063,LUSE3.MI
28069,LUSE5.MI
30267,LUTAX
21013,LUTR.L
3893,LUV
23658,LUXG.L
3894,LUXH
3895,LUXHP
27209,LUXU.L
14839,LUXU.PA
8888,LUXU.SW
30636,LVAMX
24671,LVC.BR
24762,LVC.NX
24675,LVC.PA
12573,LVD.BR
26517,LVD.NX
26515,LVD.PA
7506,LVE.BR
13875,LVE.NX
27827,LVE.PA
12175,LVHD
12021,LVL
27859,LVL.A
32367,LVLAX
40841,LVLFX
31057,LVLSX
3896,LVLU
34134,LVMCX
42229,LVMQX
42371,LVMSX
3897,LVO
17719,LVO.AS
24823,LVO.MI
17794,LVO.NX
38201,LVOAX
39307,LVOAX
30435,LVOFX
16049,LVOL.L
28737,LVOVX
3898,LVRO
3899,LVS
3900,LVTX
3901,LVWR
19908,LVX.AS
3902,LW
34891,LWAIX
29709,LWARX
3903,LWAY
41460,LWBOX
9343,LWC
17797,LWC.A
8820,LWCG.L
21877,LWCR.DE
8157,LWCR.MI
21770,LWCR.NX
8344,LWCR.PA
8279,LWCR.SG
21835,LWCU.L
7960,LWCU.PA
9901,LWEA.L
16959,LWEA.MI
41832,LWECX
3904,LWLG
42612,LWMSX
18821,LWMV.L
38955,LWOFX
36443,LWSIX
32062,LWSOX
40053,LWSYX
3905,LX
3906,LXEH
3907,LXEO
23856,LXF-A.TO
23869,LXF.TO
38848,LXF6.HM
37846,LXF6.HM
35067,LXFN.HM
42953,LXFP.HM
3908,LXFR
3909,LXP
3910,LXP^C
3911,LXRX
3912,LXU
14122,LY10.VI
27197,LY11.VI
9105,LY12.VI
13613,LY13.VI
19722,LYAEJ.SW
23315,LYAFS.SW
8828,LYAHJ.SW
24947,LYASI.SW
8014,LYAU2.SW
3913,LYB
24367,LYBNK.SW
20097,LYBRE.SW
27881,LYCEC.SW
24277,LYCNB.SW
21761,LYCODW.SW
22041,LYCOSW.SW
11907,LYCRN.SW
24274,LYCRP.SW
14125,LYCSH.SW
25534,LYDAX.SW
27886,LYDSD.SW
3914,LYEL
21730,LYFINW.SW
3915,LYFT
3916,LYG
13867,LYHLT.SW
11485,LYHLTW.SW
15343,LYHSI.SW
21956,LYINDW.SW
27711,LYINR.SW
16813,LYJPN.SW
14208,LYKRW.SW
17818,LYLEM.SW
8751,LYLEMB.SW
23615,LYLTM.SW
12407,LYLVD.SW
27211,LYLVE.SW
23640,LYM0.BE
23599,LYM0.DE
23576,LYM0.DU
8294,LYM0.F
8980,LYM0.HM
23557,LYM0.MU
8904,LYM0.SG
27885,LYM3.MU
19089,LYM4.BE
27894,LYM4.DE
19266,LYM4.F
19371,LYM4.HM
12691,LYM4.MU
12973,LYM4.SG
14804,LYM5.BE
26942,LYM5.DE
13673,LYM5.DU
13780,LYM5.F
27135,LYM5.MU
27434,LYM5.SG
27178,LYM6.BE
14041,LYM6.DE
13770,LYM6.F
13738,LYM6.MU
27150,LYM6.SG
27876,LYM7.BE
26768,LYM7.DE
11738,LYM7.DU
13892,LYM7.F
13663,LYM7.HM
17838,LYM7.MU
14004,LYM7.SG
21961,LYM8.BE
17777,LYM8.DE
13982,LYM8.DU
14016,LYM8.F
13988,LYM8.HM
12720,LYM8.MU
12428,LYM8.SG
12846,LYM9.BE
18357,LYM9.DE
18599,LYM9.DU
12886,LYM9.F
12812,LYM9.HM
14216,LYM9.MU
13964,LYM9.SG
27086,LYMA.BE
13535,LYMA.DE
27083,LYMA.DU
27077,LYMA.F
13689,LYMA.HM
14005,LYMA.MU
27070,LYMA.SG
12884,LYMA13.SW
12698,LYMA35.SW
15439,LYMA57.SW
14950,LYMAA.SW
11567,LYMATW.SW
14242,LYMB.BE
18890,LYMB.DE
18975,LYMB.DU
13851,LYMB.F
18878,LYMB.HM
18920,LYMB.MU
18848,LYMB.SG
17520,LYMC.BE
17391,LYMC.DE
17364,LYMC.DU
13944,LYMC.F
17204,LYMC.HM
17530,LYMC.MU
17500,LYMC.SG
27690,LYMD.BE
13957,LYMD.DE
27701,LYMD.DU
27218,LYMD.F
27186,LYMD.HM
14173,LYMD.MU
27236,LYMD.SG
15935,LYME.BE
15419,LYME.DE
13872,LYME.DU
13942,LYME.F
12403,LYME.HM
15617,LYME.MU
15809,LYME.SG
27194,LYMEH.SW
13980,LYMEU.SW
26473,LYMF.BE
12487,LYMF.DE
13620,LYMF.DU
12640,LYMF.F
12264,LYMF.HM
12468,LYMF.MU
13007,LYMF.SG
12576,LYMFE.SW
9764,LYMG.BE
9763,LYMG.DE
24505,LYMG.DU
17965,LYMG.F
24520,LYMG.HM
10425,LYMG.MU
24491,LYMG.SG
8199,LYMH.BE
8100,LYMH.DE
23915,LYMH.DU
8584,LYMH.F
23908,LYMH.HM
7505,LYMH.MU
14065,LYMH.SG
8035,LYMI.DE
10305,LYMI.DU
9988,LYMI.F
9762,LYMI.HM
10718,LYMI.SG
27122,LYMK.BE
13895,LYMK.MU
24685,LYML.BE
11583,LYMM.BE
24778,LYMM.MU
18152,LYMN.BE
20027,LYMN.MU
27869,LYMP.DE
27134,LYMP.F
11905,LYMP.HM
11168,LYMP.SG
17809,LYMQ.DE
14191,LYMQ.F
27176,LYMQ.SG
13979,LYMR.DE
13625,LYMR.F
11576,LYMR.SG
14168,LYMS.BE
18544,LYMS.DE
12866,LYMS.DU
12263,LYMS.F
18245,LYMS.HM
12262,LYMS.MU
18462,LYMS.SG
27223,LYMTA.SW
14940,LYMTB.SW
14771,LYMTC.SW
27148,LYMTD.SW
8827,LYMTE.SW
14227,LYMTF.SW
27144,LYMTI.SW
8659,LYMTX.SW
27141,LYMU.DE
13934,LYMU.F
26948,LYMU.HM
13913,LYMU.SG
12421,LYMUA.SW
13821,LYMV.BE
17009,LYMV.DE
23323,LYMV.DU
7504,LYMV.F
23318,LYMV.HM
13971,LYMV.MU
8403,LYMV.SG
27875,LYMW.BE
27163,LYMW.DE
27171,LYMW.DU
21320,LYMW.F
11356,LYMW.HM
27198,LYMW.SG
13965,LYMWO.SW
27210,LYMX.DE
27200,LYMX.F
17740,LYMX.SG
27867,LYMY.DE
27168,LYMY.F
27196,LYMY.SG
27162,LYMZ.BE
27177,LYMZ.DE
27189,LYMZ.DU
27828,LYMZ.F
13693,LYMZ.HM
27166,LYMZ.MU
27234,LYMZ.SG
27110,LYN3.BE
11737,LYNRGW.SW
18287,LYNRJ.SW
18943,LYOIL.SW
17955,LYP1.BE
26438,LYP2.BE
21424,LYP3.BE
11163,LYP4.DE
24805,LYP4.DU
11809,LYP4.F
24822,LYP4.SG
26911,LYP6.BE
24804,LYP7.SG
24216,LYP8.BE
14551,LYP9.SG
11162,LYPA.DE
21969,LYPA.DU
21860,LYPA.F
21789,LYPA.HM
21891,LYPA.SG
21976,LYPB.DE
21735,LYPB.DU
22058,LYPB.F
11570,LYPB.SG
11775,LYPC.DE
17914,LYPC.DU
21975,LYPC.F
11161,LYPC.SG
13950,LYPD.DE
21797,LYPD.DU
13976,LYPD.F
21970,LYPD.SG
15380,LYPE.DE
15145,LYPE.DU
15163,LYPE.F
15764,LYPE.HM
11935,LYPE.SG
22066,LYPF.DE
21939,LYPF.DU
21840,LYPF.F
21812,LYPF.SG
11419,LYPG.DE
21881,LYPG.DU
16213,LYPG.F
21826,LYPG.HM
11240,LYPG.SG
20865,LYPH.DE
20771,LYPH.DU
20976,LYPH.F
20640,LYPH.SG
17875,LYPI.DE
20682,LYPI.F
11556,LYPI.SG
9761,LYPJ.BE
10257,LYPJ.DE
24234,LYPJ.DU
11459,LYPJ.F
10434,LYPJ.HM
24226,LYPJ.MU
24236,LYPJ.SG
10115,LYPK.BE
10069,LYPK.DE
21972,LYPK.F
14852,LYPK.HM
22009,LYPK.SG
14127,LYPL.DE
12787,LYPL.DU
27229,LYPL.F
27866,LYPL.HM
27246,LYPL.SG
26949,LYPM.BE
17725,LYPM.DE
13932,LYPM.DU
12969,LYPM.F
27164,LYPM.HM
27187,LYPM.SG
7503,LYPN.BE
8204,LYPN.DE
23848,LYPN.DU
8785,LYPN.F
8434,LYPN.MU
23826,LYPN.SG
26380,LYPP.BE
14800,LYPP.DE
26344,LYPP.DU
26061,LYPP.F
12861,LYPP.HM
26333,LYPP.SG
20837,LYPQ.DE
17902,LYPQ.DU
20756,LYPQ.F
20936,LYPQ.SG
13919,LYPR.SG
27854,LYPS.BE
27864,LYPS.DE
27853,LYPS.DU
12994,LYPS.F
27850,LYPS.HM
27888,LYPS.SG
11591,LYPT.BE
24660,LYPT.DE
27852,LYPT.DU
27862,LYPT.F
12545,LYPT.HM
27856,LYPT.SG
23850,LYPU.BE
23868,LYPU.DE
23891,LYPU.DU
23821,LYPU.F
8028,LYPU.HM
17836,LYPU.SG
13741,LYPVX.SW
23377,LYPW.DE
23351,LYPW.DU
23348,LYPW.F
23380,LYPW.SG
24209,LYPX.DE
17912,LYPX.F
24205,LYPX.SG
10232,LYPY.DE
10451,LYPY.DU
18800,LYPY.F
18871,LYPY.SG
21745,LYPZ.BE
23464,LYQ1.BE
9048,LYQ1.DE
8333,LYQ1.DU
23482,LYQ1.F
23510,LYQ1.HM
23490,LYQ1.MU
23492,LYQ1.SG
27431,LYQ2.DE
27436,LYQ2.DU
27202,LYQ2.F
14996,LYQ2.HM
13690,LYQ2.MU
13843,LYQ2.SG
27203,LYQ3.BE
27243,LYQ3.DE
14233,LYQ3.DU
13819,LYQ3.F
13682,LYQ3.MU
13812,LYQ3.SG
27443,LYQ6.BE
17730,LYQ6.DE
14081,LYQ6.DU
13825,LYQ6.F
13597,LYQ6.HM
27185,LYQ6.MU
27217,LYQ6.SG
14116,LYQ7.BE
14863,LYQ7.DE
27145,LYQ7.DU
27238,LYQ7.F
27433,LYQ7.HM
27432,LYQ7.MU
27438,LYQ7.SG
20382,LYQ8.BE
20125,LYQ8.DE
12864,LYQ8.DU
12470,LYQ8.F
12789,LYQ8.HM
20050,LYQ8.MU
13811,LYQ8.SG
27893,LYQA.BE
8421,LYQA.DE
27138,LYQA.DU
17997,LYQA.F
14030,LYQA.HM
12823,LYQA.MU
12437,LYQA.SG
26755,LYQC.DE
26396,LYQC.F
26208,LYQC.HM
26112,LYQC.MU
26182,LYQC.SG
14225,LYQD.BE
21169,LYQD.DE
21011,LYQD.F
21187,LYQD.HM
11683,LYQD.SG
11609,LYQE.BE
27182,LYQE.DE
11973,LYQE.DU
13954,LYQE.F
27879,LYQE.HM
17788,LYQE.SG
19332,LYQH.BE
8497,LYQH.DE
11560,LYQH.DU
19702,LYQH.F
11559,LYQH.HM
23311,LYQH.SG
9070,LYQI.BE
16672,LYQI.DE
23822,LYQI.DU
13905,LYQI.F
7808,LYQI.HM
23859,LYQI.MU
8104,LYQI.SG
18040,LYQI.SW
24261,LYQJ.BE
24408,LYQJ.DE
24270,LYQJ.DU
11330,LYQJ.F
10349,LYQJ.HM
11417,LYQJ.MU
10219,LYQJ.SG
24618,LYQK.DE
24636,LYQK.DU
10465,LYQK.F
24621,LYQK.HM
24604,LYQK.SG
22161,LYQL.BE
25538,LYQL.DE
22730,LYQL.DU
11699,LYQL.F
27871,LYQL.HM
13609,LYQL.MU
11756,LYQL.SG
17786,LYQM.DE
12926,LYQM.DU
12835,LYQM.F
13955,LYQM.HM
26471,LYQM.SG
26702,LYQS.DE
14230,LYQS.DU
26751,LYQS.F
13534,LYQS.SG
8707,LYQY.DE
13761,LYQY.DU
15822,LYQY.F
13712,LYQY.HM
15706,LYQY.SG
17623,LYQZ.MU
3917,LYRA
24498,LYRIO.SW
29026,LYRIX
20019,LYRUS.SW
18492,LYS0.DE
11381,LYS0.DU
21175,LYS0.F
20651,LYS0.SG
13618,LYS1.DE
20229,LYS1.DU
20366,LYS1.F
14006,LYS1.SG
21454,LYS2.DE
21430,LYS2.DU
11748,LYS2.F
27149,LYS2.MU
14008,LYS2.SG
17928,LYS3.DE
11717,LYS3.DU
20184,LYS3.F
17968,LYS3.SG
13714,LYS4.DE
24253,LYS4.SG
12619,LYS5.DE
24258,LYS5.DU
24243,LYS5.F
24223,LYS5.SG
15949,LYS6.DE
10071,LYS6.F
10447,LYS6.SG
21308,LYSEL.SW
24982,LYSLE.SW
13006,LYSP5.SW
24908,LYSSL.SW
12364,LYSX.BE
27252,LYSX.DE
14054,LYSX.DU
14058,LYSX.F
26946,LYSX.HM
12261,LYSX.MU
27235,LYSX.SG
27131,LYSZ.DE
26920,LYSZ.DU
11468,LYSZ.F
11380,LYSZ.SG
3918,LYT
24824,LYT1.BE
11662,LYT1.MU
26838,LYT2.BE
13719,LYTEL.SW
20690,LYTELW.SW
11811,LYTNOW.SW
3919,LYTS
11592,LYTSX.SW
14212,LYTUR.SW
21083,LYTWN.SW
21006,LYUS10.SW
8225,LYUS13.SW
21226,LYUS57.SW
27133,LYUSA.SW
11843,LYUTLW.SW
3920,LYV
12718,LYWAT.SW
22028,LYWLD.SW
16598,LYX5.DE
11633,LYX5.F
16523,LYX5.L
17012,LYX5.SG
27489,LYXIB.MC
11500,LYXL.DE
17090,LYXL.F
17063,LYXL.L
17051,LYXL.SG
17115,LYXL.SW
11160,LYXM.DE
17109,LYXM.F
17002,LYXM.L
11779,LYXM.SG
16495,LYXQ.DE
16613,LYXQ.L
17033,LYXQ.SG
11873,LYXQ.SW
23834,LYXRF.PK
11340,LYXS.DE
16704,LYXS.L
17022,LYXS.SG
16753,LYXS.SW
16551,LYXV.DE
11814,LYXV.F
16950,LYXV.L
17182,LYXV.SG
24757,LYY.MU
8943,LYY0.DE
8342,LYY0.DU
8343,LYY0.F
23515,LYY0.HM
23463,LYY0.MU
23475,LYY0.SG
24740,LYY1.BE
13956,LYY1.DE
24676,LYY1.DU
24702,LYY1.F
24764,LYY1.HM
24677,LYY1.MU
11617,LYY1.SG
27880,LYY2.BE
13786,LYY2.DE
27147,LYY2.DU
13634,LYY2.F
13533,LYY2.HM
27877,LYY2.MU
27892,LYY2.SG
13850,LYY3.BE
14960,LYY3.DE
26721,LYY3.DU
14210,LYY3.F
13906,LYY3.HM
26683,LYY3.MU
26737,LYY3.SG
16786,LYY4.BE
16727,LYY4.DE
16845,LYY4.DU
17148,LYY4.F
12467,LYY4.HM
16595,LYY4.MU
12337,LYY4.SG
26937,LYY5.BE
27883,LYY5.DE
27169,LYY5.DU
12676,LYY5.F
27201,LYY5.HM
12622,LYY5.MU
27118,LYY5.SG
20140,LYY6.BE
20218,LYY6.DE
20017,LYY6.DU
11230,LYY6.F
20119,LYY6.HM
20037,LYY6.MU
20052,LYY6.SG
25505,LYY7.BE
25504,LYY7.DE
25526,LYY7.DU
25493,LYY7.F
25509,LYY7.HM
25515,LYY7.MU
12830,LYY7.SG
26523,LYY8.BE
26514,LYY8.DE
26520,LYY8.DU
26522,LYY8.F
12682,LYY8.HM
12560,LYY8.MU
17927,LYY8.SG
21930,LYYA.BE
22015,LYYA.DE
12447,LYYA.DU
21803,LYYA.F
21917,LYYA.HM
21925,LYYA.MU
14159,LYYA.SG
27878,LYYB.BE
13664,LYYB.DE
12260,LYYB.DU
26938,LYYB.F
26902,LYYB.HM
13992,LYYB.MU
17869,LYYB.SG
17966,LYYC.BE
14218,LYYC.DE
19231,LYYC.DU
8033,LYYC.F
27882,LYYC.HM
19635,LYYC.MU
19370,LYYC.SG
17975,LYYE.BE
16605,LYYE.DE
20394,LYYE.DU
20365,LYYE.F
14226,LYYE.HM
20013,LYYE.MU
11550,LYYE.SG
20889,LYYG.BE
21192,LYYG.DE
21203,LYYG.DU
13532,LYYG.F
20982,LYYG.HM
20869,LYYG.MU
21143,LYYG.SG
14094,LYYH.BE
13650,LYYH.DE
20400,LYYH.DU
11510,LYYH.F
20053,LYYH.HM
14232,LYYH.MU
11432,LYYH.SG
20272,LYYI.DE
14149,LYYI.F
14163,LYYI.HM
20137,LYYI.SG
15757,LYYIEL.SW
11830,LYYJ.MU
20990,LYYK.BE
21134,LYYK.DE
20583,LYYK.F
17765,LYYK.HM
20991,LYYK.MU
13900,LYYK.SG
13734,LYYL.BE
21260,LYYL.DE
13817,LYYL.DU
21138,LYYL.F
14064,LYYL.HM
21259,LYYL.MU
21158,LYYL.SG
27889,LYYM.BE
8017,LYYM.DE
14013,LYYM.DU
27181,LYYM.F
13732,LYYM.HM
27206,LYYM.MU
13683,LYYM.SG
23977,LYYN.BE
9050,LYYN.DE
23974,LYYN.DU
9109,LYYN.F
19281,LYYN.HM
19172,LYYN.MU
23933,LYYN.SG
24349,LYYP.BE
17846,LYYP.DE
9760,LYYP.DU
10668,LYYP.F
24334,LYYP.HM
24363,LYYP.MU
24331,LYYP.SG
27155,LYYQ.BE
8897,LYYQ.DE
27160,LYYQ.DU
13858,LYYQ.F
13754,LYYQ.HM
27712,LYYQ.MU
13615,LYYQ.SG
13699,LYYR.BE
27111,LYYR.DE
24317,LYYR.DU
24306,LYYR.F
24300,LYYR.HM
24311,LYYR.MU
24316,LYYR.SG
15623,LYYS.BE
15703,LYYS.DE
14040,LYYS.DU
15598,LYYS.F
15212,LYYS.HM
